"RPT_YR","TPA","NO_TREE","FOR_TYP","Shap_Ar","CONBM_kgha","THA","QMDC_DOM","CONPL","Av_BA_TR","CONBA_kg_pol","Cent.x","Cent.y","est.tot.trees","est.tot.BM"
"2013","7","227","2122","131384.079267","34814.8574381944","128.355726388889","37.0977642857143","PIPO","1050.34999107878","6676024.54329675","-2023916.92357472","1842715.02201195",1686.38989302512,457411.798932905
"2013","3","91","2122","123213.141078898","40137.7501246269","141.184492537313","30.2761166666667","PIPO","709.064147139821","1935745.12169171","-2025788.93919765","1841388.43106462",1739.57847971526,494549.82686952
"2013","3.26429121758792","20","2122","24794.6962418876","175896.195303571","481.261625","55.3546461538462","CADE27","1455.86888867455","378525.911055384","-2026214.07038514","1843385.01238695",1193.27358047522,436129.273265579
"2013","3","24","2122","31871.0232413595","82242.2205378378","721.413040540541","54.5412777777778","PIPO","1483.4566043626","320426.626542322","-2027513.57254655","1842786.32154455",2299.21717816874,262114.372218244
"2013","3","50","2122","67078.7356258941","104526.420875676","805.84965","43.9927555555556","PIPO","1165.98850735507","524694.828309781","-2027784.20011776","1843205.70518787",5405.53756265693,701150.015184039
"2013","2","77","2122","155916.562171918","76686.1491046784","498.177043859649","39.6611363636364","PIPO","928.609056738922","1573063.74211573","-2028522.21825875","1843569.9599856",7767.40520315655,1195664.07346046
"2013","1","281","3015","1136923.58163555","95555.1980304177","477.51192962963","42.2728127819549","PIPO","924.109169845488","34536732.0046354","-2028452.26867766","1844891.47688382",54289.4573308219,10863895.7988636
"2013","2","42","3015","84958.4603889151","201936.071588542","694.25345","52.3387297297297","PIPO","1365.84875724941","2122528.96876559","-2031883.59125918","1845875.03341123",5898.27042316927,1715617.77391482
"2013","2","44","3015","89767.6847503648","108365.081847959","554.441658163265","40.9394052631579","ABGRC","861.28640193077","1440070.86402825","-2032463.20527679","1847130.39302795",4977.09439824696,972768.250527508
"2013","10","15528","9001","6283817.00011238","59397.1427188323","188.296867776398","40.8777515283843","ABGRC","968.475087932394","3443812186.87985","-1993293.37046179","1768336.68638852",118322.305880124,37324077.51747
"2013","2.73848993746","25","9001","36944.3728908691","6301.5214","30.6295357142857","14.0967","NOTALY","212.096699186489","42419.3398372979","-1991145.48849985","1768098.90019064",113.158898890276,23280.5756381391
"2013","1.27234232403","3","2122","9541.93873418143","146733.766458333","336.827883333333","56.37955","CADE27","1048.73523638429","18877.2342549173","-2013621.47022148","1768485.04416511",321.399102673068,140012.46097811
"2013","1","37","2122","148962.745827681","154681.186472189","611.197071005917","47.3289076923077","CADE27","865.237635784301","832358.605624498","-2002616.0919024","1769711.28636727",9104.55939388776,2304173.42647809
"2013","15.48072483103","200","2122","52282.7305972576","150065.992726415","503.403309433962","43.40583","PIPO","928.20420607693","1856408.41215386","-2003298.9901656","1770046.9627224",2631.92996089037,784585.986952517
"2013","2.03545619925","5","2122","9940.95171711953","222885.6714","1520.95593","44.0124","PIPO","808.655722900607","16173.1144580121","-2004527.82135883","1770103.13435821",1511.97494639966,221569.569782517
"2013","5","997","2122","807007.838986226","239228.824139135","651.271584368071","47.282527173913","ABGRC","1098.7019330497","100777336.107051","-2006683.64191249","1771884.14736188",52558.1273894012,19305953.6391739
"2013","5","150","2122","121734.26472758","111544.916062121","567.237625","38.6729205882353","CADE27","701.143683043829","3575832.78352353","-2006956.43817454","1771454.08464302",6905.22552051939,1357883.8340922
"2013","1.96036911603","5","2122","10321.7155563522","359801.70922","400.10314","66.70904","ABGRC","1716.28269945653","42907.0674864133","-2008917.67589816","1771940.3755523",412.975080428337,371377.089925819
"2013","2.40793217751","5","2122","8403.20937059483","435309.475477778","1827.89956666667","83.6685666666667","SEGI2","0","0","-2008190.01732294","1772767.11263081",1536.02227671196,365799.666344358
"2013","1.8187496175","5","2122","11125.4208149007","312655.019463636","383.219245454545","60.710425","ABGRC","1570.64081713747","62825.6326854989","-2007499.47736689","1772553.65737538",426.347537005056,347841.866142394
"2013","1","5","2122","20758.6490084486","98872.2334954546","539.109513636364","33.9686","PIPO","533.685799668455","32021.1479801073","-2013669.63973347","1776568.88699389",1119.11851706927,205245.399181352
"2013","1","7","2122","26508.5248486775","96268.9466206897","946.800631034483","32.71458","CADE27","456.603367110918","47943.3535466464","-2012863.74567931","1777031.35554238",2509.82880545212,255194.776365056
"2013","1","8","2122","30414.8951368579","181105.797955882","746.852752941177","41.3075857142857","CADE27","923.871448753032","103473.60226034","-2013274.86117142","1776805.04136799",2271.54481633795,550831.385350513
"2013","3","58","7127","77910.7745977094","6546.50598068182","13.7576034090909","20.2815866666667","PISA2","431.023441205518","374990.393848801","-2075467.68399901","1838458.28438912",107.186553821036,51004.3351863458
"2013","3","58","7127","78539.0930998724","5677.05777954545","8.91345","19.0889136363636","NOTALY","445.342947012954","568257.600388529","-2076621.9459062","1837126.00670395",70.0054279391057,44587.0969481075
"2013","1","14","7127","55493.3545241229","11435.4210278689","14.2983770491803","23.4897363636364","NOTALY","844.866314278156","130109.412398836","-2071935.01430969","1832164.23955802",79.3464906709746,63458.9873232136
"2013","1","7","7127","29834.6249347527","6134.82863529412","7.19702352941177","22.0535666666667","NOTALY","882.863278418642","37080.257693583","-2067582.63818651","1830711.8736905",21.472049764659,18303.0311372981
"2013","1","34","7127","136397.209385643","7345.91571045752","7.67302091503268","20.1556705882353","NOTALY","621.860483996285","359435.359749853","-2067232.40706836","1829618.53990203",104.657864036813,100196.240328856
"2013","1","25","7127","99934.3384487364","8184.845825","7.77069821428571","21.13405","NOTALY","689.437583751326","241303.154312964","-2065488.17165809","1827908.62048704",77.655958532942,81794.7152826277
"2013","1","15","7127","59988.0475891204","9849.7579","10.6987075757576","23.1706909090909","NOTALY","816.602865589407","134739.472822252","-2065401.51192706","1827316.58869381",64.1794579196629,59086.7745646515
"2013","1","11","7127","44427.5485415836","11891.1166166667","173.545541666667","28.1404714285714","PISA2","891.962758649416","68681.132416005","-2064360.74382646","1827119.04179241",771.020297657125,52829.316070059
"2013","4","56","7127","56262.9011768357","13111.915415873","192.579358730159","25.3732","PISA2","662.372193519572","482206.956882248","-2062244.43802061","1826371.82736287",1083.50734289333,73771.4401282292
"2013","1","8","7127","33865.8469571725","2907.6516775","4.3243825","29.4112142857143","PISA2","725.399557040933","40622.3751942922","-2059445.77925764","1823457.03314512",14.6448875929275,9847.00867149808
"2013","1","8","7127","32586.6336274536","2518.70977105263","7.70953684210526","26.5486142857143","PISA2","615.934927764492","34492.3559548116","-2058835.84980524","1823399.8690326",25.122785251104,8207.62725231796
"2013","1","20","7127","82419.7306055302","688.622733333333","4.98427888888889","13.3058272727273","NOTALY","297.110826661399","65364.3818655078","-2058384.2598092","1822823.67921815",41.0802923285054,5675.61001701772
"2013","1","14","7127","54917.3333135223","9454.59273928572","10.1283964285714","39.59829","PISA2","1214.7300208867","170062.202924138","-2056658.53298238","1822949.22353723",55.6224522599346,51922.1020806961
"2013","1","3","7127","13223.8583442882","13259.86759375","247.21405625","12.8284666666667","PISA2","180.275237636102","3244.95427744983","-2056883.62747013","1822532.74541532",326.912366056688,17534.6610723767
"2013","1","5","7127","18285.1124251371","5841.627265","38.22487","22.9943","PISA2","467.642729967723","25720.3501482247","-2053395.70902864","1818445.54661986",69.894604538625,10681.4811286271
"2013","1.9330120974","6","7127","12561.3467488602","13368.0618785714","174.182007142857","16.4933333333333","PISA2","259.999948292952","9359.99813854629","-2051141.9486884","1813145.82949722",218.796058913388,16792.0860616956
"2013","1","32","7127","129445.080737298","7831.82834583333","16.8320951388889","32.1826","PISA2","994.418632676459","636427.924912934","-2045448.24757446","1803922.62160981",217.883191423136,101379.165254706
"2013","1.41148225669","5","7127","14335.5393585197","22119.028875","438.484725","3.3929","NOTALY","11.339300552695","226.7860110539","-2044820.82733553","1801208.53524857",628.591503334719,31708.8209009797
"2013","1.32607496911","5","7127","15258.8418652998","1312.6860375","10.89031875","13.6957857142857","NOTALY","500.065424726369","17502.2898654229","-2044230.16537447","1801071.87001873",16.617365166896,2003.00686649995
"2013","2","92","7127","185406.365833497","4944.96827809524","4.54071380952381","19.1613222222222","NOTALY","594.232703866921","1476074.03640543","-2040480.79392961","1802816.71281137",84.1877245713785,91682.8597603565
"2013","2","125","7127","253579.476485161","27039.1553067376","68.8549578014184","27.0074628571429","PIPO","628.623283472171","2750226.86519075","-2043530.81738515","1810439.06366752",1746.02041526915,685657.484728348
"2013","1","43","2122","174400.610137173","31961.0339863874","193.267492146597","32.0735857142857","PIPO","713.371005934717","1073623.36393175","-2042303.34612747","1815870.45327541",3370.59685500478,557402.38278409
"2013","1","107","2122","432425.642098375","44651.4278779167","234.889756875","27.2500611111111","PIPO","569.382589928951","3289892.60460948","-2040472.04203748","1816621.06804093",10157.2353939003,1930842.23707174
"2013","0.811915000194701","5","7127","24921.6796866185","0","0","0","NOTALY","0","0","-2039736.649768","1821428.06846991",0,0
"2013","1","53","7127","215307.297262713","30302.3655320675","39.1651924050633","27.8497636363636","NOTALY","829.538572360157","1450862.96305791","-2041008.63639881","1824583.27420395",843.25517235083,652432.042337623
"2013","1","34","2122","137626.869434578","14988.8157986755","19.1920456953642","31.6048473684211","NOTALY","983.981066040526","635651.76866218","-2049061.57418361","1829035.64576709",264.134116709835,206286.379490325
"2013","2","740","7127","1497404.05469705","6628.70963373349","10.758137695078","22.59594","NOTALY","670.211298843502","22318036.2514886","-2055044.04986241","1833171.50533395",1610.9279005599,992585.668296194
"2013","2","561","7127","1134768.23387897","6710.30487551506","18.0791938985737","23.3944684210526","NOTALY","695.291371239089","22233332.1781124","-2057197.30713648","1833278.92258683",2051.56949302399,761464.081237764
"2013","2","17","7127","34150.3109173821","22140.0270648649","29.4818486486487","32.4403833333333","PISA2","701.336158833634","71536.2882010307","-2061498.17502531","1847511.19394511",100.681429777055,75608.8807984389
"2013","2","15","7127","29785.9572014761","24975.5678","37.448346875","30.5758666666667","PISA2","777.000559013468","104895.075466818","-2061928.37397849","1848088.29303811",111.543485728478,74392.1193573365
"2013","5","34","2117","27493.1806078221","13476.8178433333","29.96114","34.3666882352941","PIPO","1086.49685702265","627995.183359089","-2058113.35102149","1842465.90387174",82.3727033236242,37052.0586985482
"2013","1","21","7127","86926.6285943663","6405.68786701031","22.3682783505155","23.4021","NOTALY","779.650647164122","212844.626675805","-2055674.64918009","1838790.52949313",194.439902447066,55682.4850107043
"2013","2","105","7127","211573.861574633","38364.0446660944","65.7038154506438","31.5526333333333","PIPO","836.423353954315","2107786.85196487","-2054730.06459822","1836671.33877598",1390.12099550797,811682.907562729
"2013","1","46","7127","184239.195385554","7659.19811609756","14.6321843902439","36.0416739130435","PIPO","1152.44012014592","1219281.64711439","-2053614.77066097","1835573.16518979",269.58218787916,141112.449820836
"2013","1","52","7127","210596.239464449","6958.64548798283","30.1971008583691","30.213675","NOTALY","956.107037724342","994351.319233316","-2052159.16223075","1832829.09941024",635.939588350122,146546.457153544
"2013","2","171","2117","345689.568644158","90354.3904594737","372.737115526316","33.7944470588235","PIPO","781.030889745873","6811370.38947376","-2042014.33423926","1814280.40672082",12885.133268396,3123457.02630413
"2013","2.72654015560592","15","2117","22263.6854785155","113398.280107407","457.177455555556","43.94696","PIPO","996.008969305435","149401.345395815","-2042047.60719935","1813183.58654294",1017.84550783569,252466.364211592
"2013","3.47880525331764","15","2117","17449.3372722938","163377.733728571","793.751795238095","49.0295333333333","PIPO","1266.70332319644","114003.29908768","-2041297.25304255","1813338.60577965",1385.04427855982,285083.317861285
"2013","3.05721458085486","15","2117","19855.6013722171","142579.429445455","977.083572727273","45.3005","PIPO","979.883953426453","29396.5186027936","-2041887.67506997","1813728.16768495",1940.05819274144,283100.031494709
"2013","1.50153101341644","12","7127","32341.8489699717","5106.32280294118","18.9479029411765","20.84669","NOTALY","487.449033389742","58493.884006769","-2034252.85487606","1799576.49838905",61.2810215221213,16514.7920884646
"2013","0.674723330458863","8","7127","47982.4063342417","6864.35954038461","11.9484557692308","27.05809","NOTALY","965.950011417388","77276.000913391","-2034771.69605919","1797359.74045175",57.3315659785946,32936.8488691063
"2013","1","27","7127","111002.639826717","1716.8385016129","5.12596290322581","11.571046875","NOTALY","279.678308177124","241642.058265035","-2045419.35079318","1812599.95761321",56.8995413911887,19057.3605835178
"2013","1","6","7127","24129.6789306788","13277.0357333333","14.3876925925926","22.36565","NOTALY","558.525263541775","26809.2126500052","-2042769.19324136","1818248.96038048",34.7170402812565,32037.0609396483
"2013","1","6","7127","23110.7385853525","9155.056925","15.4949178571429","26.9368875","NOTALY","640.58569995793","30748.1135979806","-2042168.64901825","1818409.92029113",35.8098995997938,21158.0127327696
"2013","1","2","7127","8095.16983248609","4991.3849","6.5254","36.31952","PISA2","1321.91545715285","13219.1545715285","-2051440.77605358","1828232.54265687",5.28242212249047,4040.61084648066
"2013","1","15","7127","61332.2758857018","11898.2989926471","37.8722176470588","37.00529","PISA2","998.971806033024","149845.770904954","-2056100.09166907","1830163.42909306",232.278930113276,72974.9756387597
"2013","1","7","7127","26533.1963384742","6163.80652","14.9445066666667","30.3486333333333","PISA2","914.457019435418","57610.7922244313","-2056216.06520999","1830971.64590873",39.6525529568303,16354.5488587527
"2013","1","39","7127","159160.977077509","10017.2761837079","39.6402831460674","28.729475","PISA2","697.309298316044","543901.252686514","-2055676.99867136","1830201.33255002",630.918619715721,159435.946505421
"2013","1","27","7127","110298.772341281","8762.78270819672","13.8537942622951","26.61295","PISA2","745.966351627644","281975.280915249","-2056891.73698972","1831256.73545383",152.805649939983,96652.4175007505
"2013","1","37","7127","148674.032830808","7671.32598023952","16.6078790419162","30.225116","PISA2","945.570391799189","874652.61241425","-2057477.27862225","1831466.690413",246.916035392794,114052.697064196
"2013","2.32116421613007","8","7127","13947.6832728573","12155.2732214286","22.1877","38.526","PIJE","1502.49792262852","96159.8670482253","-2052838.32264396","1837125.87070666",30.9467012153176,16953.7900987529
"2013","12.0361576314412","40","2122","13448.9923734032","32117.7810529412","74.4561823529412","38.38174","NOTALY","1353.98689906706","270797.379813411","-2050456.20530108","1835556.06874119",100.136062861743,43195.1792431641
"2013","1","27","7127","110068.73233242","6357.46485084746","41.2410949152542","29.9031333333333","PISA2","961.239980729341","233581.31531723","-2050731.98551541","1834257.20067604",453.935503732306,69975.8096980699
"2013","1.74135760872882","5","7127","11619.8354558394","16829.5380769231","62.3178615384615","44.1757428571429","PIPO","1251.27881080019","43794.7583780068","-2050461.51026539","1833605.56576095",72.4123297036703,19555.6463251629
"2013","1","25","7127","100776.421521595","16612.9878327103","23.5776056074766","26.8794533333333","NOTALY","742.143698719442","278303.887019791","-2049940.02862894","1833179.2031083",237.606672116899,167419.746456234
"2013","1","50","7127","202228.803813255","12265.3440655022","22.3252851528384","40.3194038461538","PIPO","1405.97645100596","1827769.38630775","-2049496.88488744","1832698.59704501",451.481571124833,248040.585872451
"2013","1","9","7127","34478.5691232585","7502.66421463415","20.2546926829268","42.7281923076923","PIPO","1419.50510075077","166082.09678784","-2048224.19153039","1830572.10411377",69.8352821738651,25868.1126732861
"2013","1","5","7127","21004.9856041405","10486.412926087","3.05920869565217","26.6121666666667","NOTALY","1184.44454404861","35533.3363214584","-2047903.43862862","1829692.46045288",6.42586346122355,22026.695255153
"2013","1","6","7127","26049.427953461","2102.23695925926","34.1252185185185","17.9646","NOTALY","412.943119100188","19821.269716809","-2045525.44286884","1825918.75385079",88.894242119426,5476.20702113269
"2013","2","63","7127","128458.265546457","13344.3394048951","61.1874832167832","18.8329346153846","NOTALY","321.68398649671","526918.369881611","-2039517.70546269","1816487.73784699",786.003796718093,171419.069481607
"2013","1","29","2122","116243.675687625","236869.062709375","495.4641109375","44.44990625","PIPO","967.241511626885","448800.061394874","-2035705.49530499","1808429.43334009",5759.45694266764,2753453.05060204
"2013","3.3478166633334","30","2122","36264.1571398368","17272.565902439","72.3308829268293","33.4371105263158","PIPO","925.794280412739","527702.739835261","-2036454.74011215","1805123.10949799",262.301850452168,62637.5044094236
"2013","1","7","7127","29739.0425833221","6279.38612058823","45.4048323529412","26.2819857142857","NOTALY","870.415854836783","42650.3768870024","-2031335.34329184","1799669.87090814",135.029624283272,18674.2931237295
"2013","1","9","7127","34472.7603635213","9974.93478285714","337.316002857143","26.762625","PIPO","466.059528032963","33556.2860183733","-2031797.56758493","1799177.22462625",1162.82137332751,34386.3536411187
"2013","6.96043179835567","100","2122","58140.8980831507","81104.0859603175","654.166728571429","32.65344","PIPO","475.217597133691","950435.194267382","-2021047.5012228","1769667.05499195",3803.38410952595,471546.439594591
"2013","5","105","2122","85382.3275418767","111409.804380208","603.752582291667","42.82025","PIPO","898.509525179348","2075557.00316429","-2017767.26153609","1768658.43012647",5154.9800735481,951242.840896736
"2013","6","191","2122","128878.8789092","131983.926169231","626.630762237762","42.3032391304348","PIPO","774.233939820562","3401209.69763173","-2017192.09199774","1768215.85147534",8075.94701272204,1700994.04387251
"2014","1","203","2108","820710.373267821","336927.355847207","790.08307973713","50.3031169014085","ABPRSH","1469.62443878386","21181697.0361918","-1982954.4279346","1785820.55075945",64842.937928365,27651977.5981501
"2014","1","552","7101","2235866.2501416","47342.5026632743","130.489292236525","34.7153754385965","PICO","762.499944013158","23991298.23843","-1982133.93776378","1787683.07863952",29175.660451651,10585150.3902054
"2014","7","1097","7101","634250.942949774","44488.136167842","118.723745980254","42.8250925925926","PICO","1051.20613473264","31135674.5046459","-1984271.44069697","1787452.69846396",7530.06478385054,2821664.23145317
"2014","0.703157979451","15","7101","86328.857065309","24535.9361659341","130.022091208791","15.8675888888889","N/A","322.761767314519","43572.83858746","-1953062.99584718","1790383.33712296",1122.46585272963,211815.932623247
"2014","0.287646655792","3","7101","42206.5192816039","22319.5778653061","222.188834693878","20.8054769230769","PIMO","204.953108154356","7993.1712180199","-1952935.27982515","1783721.24473005",937.781733566425,94203.1693529303
"2014","0.397152689762","3","7101","30568.9967363726","16660.9964705882","18.6138235294118","11.98012","NOTALY","406.5693115924","6098.539673886","-1953509.23984233","1783977.08093534",56.9005910722003,50930.9946734127
"2014","5","189","7101","152964.610023877","75699.3671847059","390.412796470588","25.8884285714286","PIJE","443.557294459804","586826.30057032","-1953483.55934233","1783286.19178538",5971.93411604549,1157932.41804628
"2014","10","3552","7101","1437533.38236164","30502.6322199248","190.046925501253","31.3317867647059","PIMO","597.320446650173","144274391.402096","-1952891.32201404","1779906.69484111",27319.8799623247,4384855.20660417
"2014","0.215075826271","12","7101","225791.441158278","12924.2202653386","122.419075298805","26.3115625","PIMO","455.796604659853","175025.896189384","-1953047.51487672","1778321.32780145",2764.11794369809,291817.831955784
"2014","2","163","7101","330764.261276901","13908.873990884","144.614532596685","24.8218846153846","PIMO","334.371765566052","1417067.54246893","-1952734.19988637","1775729.58108204",4783.33190442469,460055.843078825
"2014","1","227","7101","917631.596978878","15362.3249060039","71.0588065944882","30.6207035087719","PIMO","720.065657675852","9316929.54466785","-1953314.67526421","1773052.26135618",6520.58061747134,1409695.47368048
"2014","3","177","7101","238391.483164162","47307.1593281955","254.522765789474","37.3127904761905","PIJE","833.283414480587","6194628.90324868","-1952940.00114273","1769788.24475707",6067.60596355972,1127762.38765318
"2014","3","312","7101","421489.950037469","15619.5572540598","153.96721517094","25.519","PIMO","381.587551164119","3809770.11082256","-1951761.61360173","1768390.43796444",6489.56338298078,658348.640662106
"2014","5","409","2108","331211.105304602","53824.5075918033","195.073274590164","36.6286289473684","PIJE","642.383506779582","9983924.46236826","-1975465.28250524","1768081.12875658",6461.04348923963,1782727.46519571
"2014","1","643","2119","2601284.81881927","124297.454693867","288.785601593902","44.0062631578947","PIJE","1162.3047705493","170398528.58161","-1984501.22559238","1772155.41146444",75121.3601319806,32333308.1913032
"2014","1","186","3020","750866.592746293","60723.6595708831","216.87654176611","41.0124036363636","PIJE","713.462743113087","7298723.86204688","-1989022.51171239","1815156.19485014",16284.5349962518,4559536.73610748
"2014","3","217","2108","292304.394763144","151758.547531288","525.514178527607","44.9202869565217","PICO","656.010641099627","3274149.10972824","-1989959.59908817","1814538.00548965",15361.0103893963,4435969.03862671
"2014","3","143","2108","192932.336371339","197895.764346296","565.18586712963","47.3804833333333","PICO","1428.82309714364","2451860.43469848","-1990441.24272575","1813225.19248745",10904.2629829381,3818049.21733229
"2014","2","975","7101","1972002.61415987","95139.2388390055","565.796985903285","35.9136484848485","PICO","677.582069887491","43602406.1972601","-1988470.40253328","1836124.27638123",111575.313528505,18761482.7699699
"2014","2","4646","7101","9399838.24363459","78614.2460157949","361.328181948718","41.4122172413793","PICO","978.686653117804","395587102.563523","-1999018.87862092","1847999.66338166",339642.646318452,73896119.6193766
"2014","7","723","7101","417945.496467695","55673.4446840085","249.889665671642","38.8153470588235","PICO","924.681121195133","11365255.6606094","-1971533.23444894","1848265.22300593",10444.0260381281,2326846.54785247
"2014","4","518","7101","523664.29046026","12599.0954446552","67.0021874137931","35.7249","NOTALY","974.920340374653","15655270.8257362","-1970806.79788065","1847982.1198743",3508.66529313293,659769.637646645
"2014","4","318","7101","322220.392057602","12853.9630818942","29.862904735376","30.2011","PIJE","634.187881360426","3428419.68663447","-1970420.34732088","1846930.58934296",962.243687181168,414180.902374187
"2014","8","780","7101","394819.760190487","13266.0086633257","126.079024373576","27.7047166666667","PIJE","552.896598701144","12937780.4096068","-1969162.67707239","1846199.22960575",4977.8490168226,523768.23591392
"2014","8","385","7101","194908.983135018","12569.2478380734","131.035447247706","29.09031875","PIMO","566.254934403088","3488130.39592302","-1968463.98118315","1845799.06695921",2553.99857776928,244985.931489091
"2014","10","581","7101","235250.992453314","7289.93134830189","12.2081554716981","27.3056388888889","NOTALY","810.479169587825","8475991.15554947","-1967576.46458311","1845208.09933587",287.198069074134,171496.358460455
"2014","10","744","7101","301192.142882835","2370.69976053412","38.6015364985163","34.74295","NOTALY","785.564050279225","8182435.14770841","-1966777.63450431","1844272.12676063",1162.64794965581,71403.6141007096
"2014","10","1572","7101","636115.639934777","2121.47530594059","22.574300990099","24.0846166666667","PIMO","593.193642236577","16785007.3007262","-1966262.20103859","1843454.97979874",1435.98659203971,134950.362184423
"2014","10","1618","7101","654975.394812094","4121.69166296296","46.6829381344307","30.3780482758621","PIMO","596.236753244958","27976620.9357599","-1965715.57998791","1842468.91195974",3057.61758355873,269960.662424288
"2014","10","857","7101","346825.615424888","4623.27361162791","53.4431085271318","18.36195","PIMO","303.710884581189","4164483.64937727","-1965165.5392422","1841115.70258321",1853.54390051416,160346.97156305
"2014","10","735","7101","297345.582935674","8349.86156946108","79.3178745508982","29.4844","PIMO","589.375862490785","9097016.43754527","-1966194.4452205","1841241.99274676",2358.48196455555,248279.445580359
"2014","5","1277","7101","1033308.67187713","4212.66409947461","42.879327408056","29.0261975","PIMO","525.693486020262","26852423.265915","-1966297.96446312","1839771.78960731",4430.75808550031,435298.234569258
"2014","3","327","7101","441539.521439966","6228.01909467213","21.7028262295082","33.8182115384615","NOTALY","729.589458369822","6202969.57506022","-1967231.03989083","1838994.56333944",958.265550727179,274991.65705805
"2014","8","315","7101","159217.270918856","7748.06156011236","20.4300224719101","37.709","PIMO3","1859.504859913","4100208.21610816","-1967320.80586849","1837638.20329183",325.281242278842,123362.521651238
"2014","8","952","7101","481353.402447954","3910.73952476723","20.3354517690875","33.2464222222222","PIMO","914.426857029614","15669618.6220595","-1967272.84964413","1836246.16567477",978.853889936655,188244.77763344
"2014","8","718","7101","363421.748755775","17248.3810502475","156.288469306931","28.9792615384615","PIMO","766.757696822637","14313832.684285","-1968093.68601786","1833787.58941652",5679.86288258881,626843.680448693
"2014","4","205","7101","207429.367137456","10962.0776302632","29.1604850877193","22.1437916666667","PIMO","354.343746012988","871685.615191951","-1967110.88513891","1827609.22844898",604.874096716683,227385.682535715
"2014","4","85","7101","85783.102592188","29694.5048446809","109.707476595745","31.0492333333333","PIJE","886.931582706516","678502.660770485","-1968354.75435856","1828136.3329892",941.104771994283,254728.675551548
"2014","4","410","7101","414793.438498757","3048.08122364425","32.4475546637744","24.541045","PIMO","474.781918974923","3893211.73559437","-1967747.6647003","1829066.11300535",1345.90327698633,126432.40915789
"2014","8","2192","7101","1108593.29294027","2826.9738703252","41.004993902439","26.010072","PIMO","630.198667875223","34534886.9995622","-1966727.22937016","1826246.78439817",4545.78612173006,313396.427195992
"2014","5","170","2116","137629.879288492","13258.3834677632","125.591470394737","22.5586785714286","PIMO","367.241404302373","874034.542239648","-1967311.89520842","1822561.19515623",1728.51389100919,182474.971622879
"2014","8","730","7101","369432.024552535","1482.1598","5.95758983050847","31.9353916666667","PIMO","876.16322194523","7675189.82424022","-1967324.35134448","1823933.12722726",220.092447253834,54755.729562438
"2014","2","428","2116","866287.928586105","18975.683463278","174.779885684647","27.1809380952381","PIJE","427.390740444549","3841387.97511561","-1967156.47271749","1815904.13628199",15140.9705128269,1643840.55209087
"2014","2","179","7101","362545.098258582","33232.5325451613","320.807792059553","27.493175","PIMO","354.508045247359","1522966.56238266","-1962063.88447319","1815650.60600253",11630.7292494349,1204829.1776967
"2014","7","998","7101","577222.029253606","13607.3743758567","89.0298263239875","28.1373029411765","PIMO","533.326840009958","18096846.3352179","-1958378.46794431","1814335.46553174",5138.99770148282,785447.625004553
"2014","7","216","7101","124797.061091346","2557.86543333333","12.4245623188406","17.2956818181818","PIMO","350.875121360998","833679.288353732","-1959754.67894805","1814366.9422027",155.054886273759,31921.4088747143
"2014","7","321","7101","185605.242621998","12405.1236839024","71.8538302439024","27.878275","PIMO","638.598654922773","2459882.01876252","-1960711.17758713","1814651.07274803",1333.64475957394,230245.599110661
"2014","0.376456021021","6","7101","64499.2965119006","48682.0240277778","280.664522222222","26.2444769230769","PIJE","593.468607627635","46290.5513949556","-1958459.61353018","1813941.86150426",1810.2664239182,313995.630256711
"2014","0.209454460952","3","7133","57962.7541356314","14210.982103125","110.7987484375","22.4472571428571","PIMO","223.613504415762","4695.88359273101","-1955144.34309809","1816534.84785804",642.220061421849,82370.7661669293
"2014","0.231494359202","3","7133","52444.3622176688","16407.7813627119","177.671588135593","17.6434285714286","PIMO","301.176622366984","12649.4181394133","-1956640.86608122","1815600.93198203",931.787312397151,86049.5628974376
"2014","0.199271015813","5","7101","101541.530482208","5074.46176296296","43.3701037037037","14.9570545454545","PIMO","242.448286187316","13334.6557403024","-1954092.39229705","1795302.31708141",440.386670724615,51526.8613784703
"2014","2","776","7133","1570062.01566291","17079.8522329897","219.330230927835","19.28212","PIMO","170.832709353035","3314154.56144888","-1953437.09672991","1848571.6448299",34436.2064466367,2681642.72241524
"2014","2","147","7133","298155.579241536","0","0","0","N/A","0","0","-1952047.20703832","1845976.77804983",0,0
"2014","1","59","7101","239205.821090839","5976.18510074627","26.3395085820896","22.4201","PIMO","502.430375985049","444650.882746768","-1966498.8948414","1844980.55706438",630.056377750793,142953.826401485
"2014","5","656","7101","531250.547567377","7710.08910357143","66.5716394557823","32.4555307692308","NOTALY","642.107465822672","10951784.9370715","-1967722.03805351","1845101.16833401",3536.62199133424,409598.905806559
"2014","3","449","7101","605633.621543656","36761.1198482143","662.072506845238","19.66178","PIAL","182.334868921424","1228025.34218579","-1969237.15775869","1839676.08187079",40097.3370045168,2226377.01456744
"2014","3","259","7101","349025.134616622","94105.9874080729","1026.13452708333","25.662555","PICO","305.15984803611","1580728.01282705","-1968717.93929696","1841988.70029072",35814.6741450025,3284535.49233328
"2014","3","266","7101","358647.706196571","164884.379650754","1165.9119241206","34.689752","PICO","809.609961580705","5383906.24451169","-1970340.61867782","1840237.29680756",41815.1637213085,5913540.45493874
"2014","15","8713","7101","2350623.75513875","68585.8034952856","559.918199501725","33.5444538461538","PIJE","644.441049074787","364975965.93826","-1971260.60204698","1840810.88103364",131615.702068327,16121941.8961296
